Course, Grade
CENS-307,83.48
RELG-312,74.85
RELG-313,82.3
RELG-314,78.31
CENS-304,71.88
CENS-303,88.43
CDST-250,76.79
RELG-310,78.02
PHYS-310,81.2
HIST-452,76.58
HIST-453,74.87
HIST-450,82.0
HIST-451,68.8
HIST-456,76.3
PHYS-315,72.96
PUNJ-401,83.27
HIST-454,74.42
PHYS-317,67.75
PUNJ-403,81.5
HIST-455,75.98
NAME-581,89.27
PHYS-318,74.92
PHYS-311,67.53
PHYS-312,72.73
PHYS-313,71.61
PHYS-314,73.23
ECON-100,66.01
SURG-510,77.64
ECON-102,68.81
ECON-101,68.94
BIOL-327,76.78
BIOL-326,80.12
BIOL-325,74.67
BIOL-324,76.49
BIOL-323,77.57
BIOL-322,75.78
MUSC-465,83.53
BIOL-321,76.7
BIOL-320,74.41
ASTU-311,-1.0
AFST-380,83.15
ASTU-310,-1.0
BIOL-328,77.51
PHYS-502,81.39
PHYS-503,86.24
PHYS-504,85.27
PHYS-505,82.83
INLB-252,77.75
PHYS-500,91.0
PHYS-501,83.06
BIOL-330,77.99
ECED-565,88.4
APBI-398,85.34
MINE-224,74.98
BIOL-338,76.23
BIOL-337,80.88
BIOL-336,75.33
MUSC-471,78.35
BIOL-335,69.28
BIOL-334,67.9
BIOL-332,71.74
BIOL-331,76.26
MUSC-469,85.35
AFST-370,70.79
MUSC-468,89.35
SURG-518,79.86
SURG-516,87.3
SURG-517,76.33
SURG-514,80.46
SURG-512,82.71
CONS-314,74.4
PHYS-517,86.38
PHYS-518,84.82
PHYS-519,81.5
BIOL-305,73.58
BIOL-304,71.98
BIOL-303,69.98
MUSC-482,77.0
BIOL-302,70.0
BIOL-301,79.32
BIOL-300,75.74
CONS-310,84.88
APBI-360,80.6
APBI-361,77.13
BIOL-306,73.24
PHYS-525,88.73
PHYS-526,87.5
PHYS-527,74.07
PHYS-520,-1.0
FRE-420,78.65
PHYS-521,90.08
PHYS-523,82.79
SURG-500,88.35
CONS-302,85.12
MINE-200,76.65
PHYS-506,83.14
MINE-201,84.86
ECED-585,88.68
PHYS-508,91.7
PHYS-509,84.82
BIOL-316,69.54
BIOL-315,69.15
MUSC-494,87.89
BIOL-314,70.8
MUSC-493,88.47
MUSC-492,89.73
BIOL-310,78.74
COEC-498,78.73
AFST-350,81.09
COEC-497,80.0
BIOL-317,70.38
COEC-491,82.8
ECED-590,-1.0
PHYS-513,91.1
PHYS-516,84.83
PHYS-510,89.5
AFST-352,76.39
PHYS-511,87.43
AFST-351,76.33
PHYS-512,83.0
APBI-342,84.86
INLB-201,81.1
BAIT-580,84.05
PPGA-511,87.61
PPGA-514,87.76
MUSC-420,86.38
MUSC-415,84.67
MUSC-414,78.16
MUSC-413,76.95
MUSC-412,77.88
MUSC-419,89.47
MUSC-417,85.73
SURG-549,77.67
PUNJ-457,88.17
INLB-210,84.93
SURG-548,89.76
APBI-351,67.86
BAIT-590,88.65
FRE-402,77.42
PPGA-500,84.42
PPGA-503,82.47
PPGA-505,85.68
PPGA-504,87.38
SURG-560,84.07
PPGA-506,81.11
PPGA-509,84.81
PPGA-508,87.01
MUSC-430,79.22
MUSC-428,82.31
MUSC-427,83.0
INLB-220,76.71
ECED-532,91.65
ECED-533,92.54
APBI-322,82.68
APBI-324,77.2
ECED-530,93.28
UFOR-101,82.45
ECED-531,90.96
UFOR-100,76.4
MUSC-440,80.8
MUSC-444,81.93
MUSC-443,86.44
MUSC-442,88.6
MUSC-441,82.46
MUSC-436,85.91
MUSC-435,86.97
MUSC-439,88.56
APBI-315,80.79
APBI-316,82.53
APBI-317,85.52
BAAC-511,80.77
APBI-318,86.11
BAAC-510,80.55
APBI-319,82.91
PPGA-541,83.42
PPGA-521,84.77
PPGA-520,85.0
PPGA-522,85.14
SURG-542,84.53
PPGA-527,84.32
UFOR-110,83.17
MUSC-450,76.17
PPGA-528,84.33
MUSC-455,75.03
MUSC-454,71.45
APBI-326,87.07
BAAC-502,84.09
APBI-327,76.38
BAAC-501,83.08
APBI-328,75.83
BAAC-500,79.09
BAAC-505,79.73
EPSE-689,-1.0
EPSE-687,-1.0
AFST-308,79.2
EPSE-684,90.17
EPSE-683,93.05
EPSE-682,93.36
INFO-456,82.85
CONS-370,80.11
ENGL-530,84.78
BMEG-320,72.97
ASTR-500,83.46
ASTR-503,82.0
ASTR-502,81.94
BMEG-321,82.9
ENGL-535,85.9
ASTR-505,88.29
ASTR-504,89.16
ASTR-507,83.84
ASTR-506,83.32
ENGL-539,86.09
ASTR-509,92.67
ASTR-508,91.31
MATH-104,68.23
MATH-105,67.48
BAIT-550,82.01
HGSE-332,86.45
HGSE-333,93.26
HGSE-330,89.55
HGSE-331,88.45
BRDG-500,-1.0
BRDG-501,-1.0
INFO-441,76.1
ENGL-541,86.54
EECE-593,78.57
ENGL-540,86.2
EECE-596,83.92
EECE-595,85.96
EECE-590,88.0
ENGL-545,85.83
EECE-592,87.37
PLNT-649,-1.0
EECE-591,82.77
EPSE-681,90.67
ENGL-549,88.83
BMEG-330,86.1
ENGL-548,-1.0
ASTR-514,84.11
ENGL-547,88.4
ENGL-546,87.0
EECE-598,87.38
MATH-102,68.9
EECE-597,88.22
MATH-103,67.97
MATH-100,68.31
EECE-599,87.51
MATH-101,66.61
HGSE-361,87.77
HGSE-362,78.29
HGSE-360,85.39
MICB-506,90.0
MICB-505,87.13
MICB-508,76.5
HGSE-364,92.57
MICB-507,88.08
MICB-502,88.98
CPSC-499,-1.0
EOSC-649,-1.0
EECE-583,90.53
EECE-582,87.0
EECE-585,92.75
EECE-584,87.86
ENGL-512,89.24
ENGL-511,91.17
EECE-581,84.72
ENGL-510,85.91
EECE-580,87.51
ENGL-515,86.35
MATH-110,61.51
BAIT-523,83.35
ENGL-514,88.71
EECE-586,86.39
ENGL-519,83.23
BAIT-527,83.56
EECE-589,89.37
MATH-111,56.87
EECE-588,87.99
WRDS-250,94.77
HGSE-350,85.78
EPSE-699,-1.0
HGSE-351,81.31
HGSE-354,81.9
HGSE-355,88.47
HGSE-352,89.03
BMEG-350,76.25
HGSE-353,85.03
HGSE-358,85.28
ECED-508,87.59
HGSE-359,85.55
HGSE-356,81.42
HGSE-357,91.36
BIOL-399,-1.0
BIOL-398,-1.0
EECE-572,91.2
EECE-571,83.78
EECE-574,86.29
EECE-573,81.88
EECE-570,83.81
ENGL-520,88.0
ASTU-360,80.93
MATH-120,77.63
EECE-579,85.43
MATH-121,77.6
ENGL-525,88.32
BMEG-357,85.7
EECE-576,87.31
EECE-575,81.99
EECE-578,77.63
EECE-577,87.72
BIOL-363,76.82
BIOL-362,76.21
BIOL-361,76.33
BIOL-360,79.45
JRNL-503,77.55
JRNL-505,91.8
BIOL-364,74.96
CONS-330,76.48
BAIT-507,85.45
EECE-561,83.28
BAIT-506,82.47
EECE-560,86.37
BAIT-509,88.44
EECE-563,80.91
BAIT-508,85.19
EECE-562,87.03
EECE-569,81.67
EECE-568,87.82
BAIT-501,81.13
BAIT-500,81.93
BAIT-503,87.81
EECE-565,77.92
BAIT-502,84.91
EECE-564,78.36
BAIT-505,82.79
EECE-567,84.19
BAIT-504,87.09
EECE-566,78.37
BIOL-372,81.22
SCIE-500,86.78
BIOL-371,79.47
BIOL-370,83.94
BMEG-371,77.14
BMEG-370,79.5
BMEG-373,77.89
BMEG-372,83.58
CONS-320,79.05
BAIT-518,83.57
EECE-550,85.93
FRE-490,79.1
FREN-124,82.99
FREN-123,75.33
FREN-122,74.85
FREN-121,71.42
BAIT-510,82.4
BMEG-374,84.79
BAIT-512,79.14
BAIT-511,82.54
EECE-559,83.38
BAIT-514,90.17
EECE-554,93.63
BAIT-513,82.45
EECE-553,81.47
BAIT-516,81.3
BAIT-515,81.83
EECE-555,85.5
BIOL-341,77.47
CONS-359,79.4
BIOL-340,77.97
CONS-358,87.0
CONS-357,77.8
CONS-356,76.3
MES-300,76.29
JRNL-525,82.7
MICB-549,84.0
HGSE-320,89.34
CONS-351,79.35
BIOL-348,97.4
CONS-350,83.47
BIOL-347,87.72
MICB-548,91.89
BIOL-346,79.44
BIOL-345,81.15
CONS-355,89.3
BIOL-344,78.7
CONS-354,83.27
BIOL-343,78.62
CONS-353,83.09
BIOL-342,84.84
CONS-352,85.61
RES-602,88.84
ENGL-552,87.5
ENGL-551,89.0
EECE-541,85.72
ENGL-555,87.05
FREN-112,72.81
FREN-111,73.67
ENGL-553,87.82
FREN-110,70.98
EECE-547,88.0
JRNL-520,84.0
EECE-546,86.75
FRE-460,78.68
EECE-549,86.58
EECE-543,80.56
EECE-542,89.89
EECE-545,82.17
EECE-544,84.37
BIOL-352,72.2
SLAV-105,78.25
BIOL-351,69.77
BIOL-350,73.69
HGSE-310,79.2
HGSE-311,78.69
JRNL-515,84.35
HGSE-314,90.53
CONS-340,76.93
HGSE-312,79.65
HGSE-313,85.19
BIOL-355,66.83
MICB-530,85.58
BIOL-354,72.38
BIOL-353,69.31
FREN-105,71.97
ENGL-561,90.71
FREN-102,75.59
FREN-101,76.37
ENGL-565,87.72
FREN-100,68.22
AFST-313,63.7
EECE-535,84.14
JRNL-510,81.74
EECE-532,80.09
EECE-531,88.52
FRE-475,74.4
EECE-534,88.16
FRE-474,87.7
DANI-210,78.95
EECE-528,81.1
CPSC-550,90.05
CPSC-554,88.99
FOOD-649,-1.0
HIST-390,85.67
HIST-382,80.17
HIST-383,79.23
HIST-380,73.43
HIST-381,77.82
HIST-386,78.83
VISA-230,77.42
HIST-387,75.83
HIST-384,89.0
HIST-385,77.1
EECE-527,86.01
HIST-388,75.71
EECE-520,85.39
JRNL-420,83.85
EECE-518,85.46
DANI-200,81.48
EOSC-699,-1.0
EECE-519,86.48
CPSC-564,86.84
MICB-475,94.61
HIST-393,73.07
HIST-394,76.89
HIST-391,77.82
HIST-392,77.15
HIST-397,79.2
VISA-241,77.73
VISA-240,76.42
HIST-395,72.99
MATH-180,59.71
HIST-396,74.74
EECE-514,81.21
BEST-201,78.1
EECE-513,84.09
BEST-202,88.15
EECE-516,91.86
HIST-399,75.26
MATH-184,62.55
BEST-200,79.87
EECE-512,79.9
BEST-203,85.14
EECE-511,83.89
CPSC-536,88.4
CPSC-538,85.59
CPSC-539,87.05
CRWR-209,77.84
EECE-509,84.05
ARTH-383,83.4
CRWR-205,74.78
CRWR-206,78.83
ARTH-381,79.51
CPSC-530,87.32
CRWR-207,87.46
ARTH-382,78.79
CPSC-531,88.37
CRWR-208,79.37
CPSC-532,83.09
CRWR-201,78.44
ARTH-380,82.47
CPSC-533,92.86
CRWR-202,79.33
CPSC-534,91.35
CRWR-203,78.33
CPSC-535,77.25
HIST-360,72.17
MATH-190,67.17
MICB-471,93.94
CRWR-200,78.39
HIST-364,74.53
HIST-365,72.91
VISA-250,77.45
HIST-363,74.97
HIST-368,68.97
HIST-369,71.9
HIST-366,72.6
HIST-367,71.82
ASTR-449,81.55
EECE-501,90.0
EECE-500,88.43
CPSC-547,89.5
CPSC-548,88.26
CPSC-549,88.69
ARTH-397,77.89
VISA-270,74.15
CPSC-540,87.68
CPSC-542,84.34
CPSC-543,86.58
CPSC-544,85.33
CPSC-545,86.7
CPSC-546,89.05
HIST-371,73.02
MTRL-201,75.67
HIST-372,73.21
HIST-370,71.84
HIST-375,70.66
HIST-376,78.18
HIST-373,76.77
VISA-260,77.78
HIST-379,75.44
HIST-378,74.16
HGSE-381,88.74
MTRL-280,67.02
ASTR-421,75.71
MATH-130,70.85
HGSE-372,88.26
HGSE-370,80.14
HGSE-371,92.01
MTRL-264,72.8
ASTR-431,76.86
ENGL-501,83.56
MTRL-263,71.7
PHYS-490,-1.0
ENGL-500,87.27
ENGL-505,84.17
ENGL-504,85.38
ENGL-503,83.27
MATH-140,65.47
ENGL-502,86.79
MATH-141,68.1
ENGL-509,91.22
PHYS-498,-1.0
ENGL-508,88.53
PHYS-499,-1.0
ENGL-507,87.4
ENGL-506,79.15
VISA-210,77.89
MTRL-252,68.6
MTRL-251,71.1
MTRL-250,71.25
ASTR-402,75.87
MATH-153,65.94
ASTR-401,71.29
MATH-154,63.09
ASTR-404,77.68
ASTR-403,73.08
MATH-152,67.33
ASTR-406,81.1
ASTR-405,79.79
ASTR-407,75.45
HGSE-394,78.49
MICB-498,-1.0
CPSC-589,84.83
MICB-499,-1.0
VISA-220,77.02
CPSC-590,84.08
BMEG-310,83.64
ARTH-325,76.22
ARTH-323,79.18
HIST-308,70.71
ARTH-324,77.8
HIST-309,70.15
ARTH-321,81.0
ARTH-322,80.67
LAW-100,73.96
APBI-423,84.84
INDO-200,76.26
ARTH-320,83.27
MINE-295,72.66
MINE-291,79.7
MINE-292,73.61
MINE-293,86.54
MINE-290,77.72
APBI-414,83.99
HIST-302,73.6
MIDW-220,-1.0
APBI-415,82.33
HIST-303,67.3
MIDW-221,87.36
APBI-416,81.34
APBI-417,77.38
APBI-418,77.19
ARTH-329,65.88
HIST-306,71.96
APBI-419,74.69
HIST-307,70.13
ARTH-327,68.66
HIST-304,73.27
ARTH-328,76.54
HIST-305,73.56
ARTH-336,75.47
ARTH-337,72.55
ARTH-334,73.7
HIST-319,73.62
ARTH-335,73.6
ARTH-332,74.73
ARTH-333,73.75
ARTH-330,73.75
ARTH-331,75.46
MUSC-503,83.53
PHYS-450,70.96
MUSC-502,85.97
MUSC-501,82.73
PHYS-452,80.12
MUSC-500,87.94
BAAC-520,80.89
MUSC-507,86.65
HIST-310,76.29
MUSC-506,92.31
MUSC-504,82.22
HIST-313,73.76
PHYS-458,73.3
APBI-426,79.53
HIST-314,75.0
APBI-427,69.33
HIST-311,74.58
MUSC-509,86.63
APBI-428,81.19
BAAC-521,81.27
HIST-312,73.18
MIDW-230,88.7
HIST-317,73.68
PHYS-454,72.75
HIST-318,72.03
PHYS-455,72.98
ARTH-338,75.27
HIST-315,74.75
PHYS-456,76.85
ARTH-339,74.58
HIST-316,73.51
NEST-401,91.75
NEST-402,78.88
ARTH-300,76.9
APBI-401,79.01
APBI-402,82.69
LAW-120,74.51
MUSC-521,92.69
MUSC-520,81.26
CMST-534,87.67
MUSC-512,-1.0
MIDW-205,85.46
MUSC-511,85.3
BAAC-551,81.96
BAAC-550,81.31
ARTH-309,78.5
MIDW-200,82.14
MIDW-201,89.9
ARTH-312,75.08
ARTH-313,80.05
APBI-410,87.7
ARTH-310,73.47
APBI-411,78.3
ARTH-311,76.22
APBI-412,77.75
FNIS-100,77.24
LAW-110,74.7
APBI-413,80.2
MUSC-532,90.71
MUSC-531,94.6
MUSC-530,87.5
MUSC-525,85.9
MUSC-524,80.0
PHYS-473,77.75
MIDW-215,90.04
PHYS-474,77.05
MUSC-529,89.14
MUSC-528,82.64
BAAC-540,81.85
MUSC-527,82.91
MUSC-526,83.79
APBI-403,78.88
MIDW-210,87.8
APBI-405,84.47
ARTH-319,73.04
PHYS-477,70.97
ARTH-369,79.81
CPSC-514,88.7
ECED-598,86.5
RELG-209,77.6
CPSC-515,83.13
ECED-599,90.83
LAW-140,74.91
ARTH-367,75.73
CPSC-516,86.78
ARTH-368,77.69
CPSC-517,85.33
ARTH-365,76.56
RELG-205,76.82
ARTH-366,73.98
RELG-206,75.79
ARTH-363,80.43
RELG-207,73.72
ARTH-364,77.14
FOOD-600,-1.0
RELG-208,77.02
ARTH-361,76.75
RELG-201,76.08
VISA-281,74.09
ARTH-362,78.31
RELG-202,75.38
VISA-280,77.06
RELG-203,74.88
ARTH-360,75.75
RELG-204,77.35
CPSC-510,86.6
CPSC-511,85.3
CPSC-513,86.97
CRWR-220,82.22
PHYS-420,79.86
HIST-342,76.51
HIST-340,76.14
HIST-341,76.22
HIST-346,71.64
HIST-347,74.08
HIST-349,74.97
CPSC-525,87.29
LAW-130,74.63
CPSC-526,84.81
CPSC-527,87.23
ARTH-376,79.78
PHYS-407,79.09
ARTH-377,80.32
PHYS-408,75.42
PHYS-409,85.46
ARTH-372,73.71
CRWR-216,89.63
ARTH-373,72.36
CRWR-217,76.4
ARTH-370,67.4
VISA-290,78.11
ARTH-371,70.3
CPSC-520,84.84
CPSC-521,84.93
CRWR-212,73.4
CPSC-522,85.27
CRWR-213,80.55
CENS-404,81.13
CPSC-524,91.09
VISA-289,77.16
HIST-350,72.74
VISA-287,79.23
CRWR-211,78.68
VISA-286,74.79
HIST-353,79.4
VISA-285,77.56
HIST-354,75.4
VISA-284,73.81
HIST-351,73.28
VISA-283,77.0
HIST-352,75.58
VISA-282,77.74
HIST-357,72.87
PHYS-414,69.09
HIST-358,73.76
HIST-355,72.07
HIST-356,74.05
PHYS-410,80.85
PHYS-411,72.32
HIST-359,71.58
PHYS-412,70.73
ARTH-347,76.7
ARTH-348,76.19
ARTH-345,78.17
ARTH-346,74.41
LAW-160,74.61
ARTH-343,74.84
ARTH-344,75.61
FIPR-536,82.88
ARTH-341,75.18
ARTH-342,77.9
ARTH-340,75.15
HIST-321,82.75
FIPR-533,87.17
HIST-324,72.14
PHYS-447,75.88
HIST-325,73.27
HIST-322,82.69
MIDW-240,-1.0
PHYS-449,85.87
FIPR-534,94.7
HIST-323,69.55
HIST-328,73.75
LAW-170,74.47
HIST-329,70.14
ARTH-349,74.83
HIST-326,73.93
HIST-327,73.89
ARTH-358,76.05
CPSC-503,88.84
ARTH-359,76.68
CPSC-504,86.51
CPSC-505,81.64
LAW-150,74.65
CPSC-506,86.3
ARTH-354,74.98
CPSC-507,86.06
ARTH-355,75.67
CPSC-508,86.85
ARTH-352,72.99
CPSC-509,85.46
ARTH-353,74.67
FIPR-549,94.0
ARTH-350,84.1
ARTH-351,79.98
CPSC-500,83.43
CPSC-501,87.88
CPSC-502,83.28
CRWR-230,77.54
BAAC-580,81.0
HIST-331,74.42
HIST-332,74.36
CMST-500,89.44
HIST-330,73.21
HIST-335,69.98
HIST-336,68.3
PHYS-437,72.69
HIST-333,82.6
PHYS-438,78.15
HIST-334,77.18
HIST-339,72.92
HIST-338,71.29
ECON-221,71.77
MECH-503,82.42
APBI-265,83.12
MECH-506,81.01
MECH-505,83.31
APSC-430,84.94
MECH-507,83.86
ECON-227,74.7
WOOD-376,72.22
ECON-226,71.99
MECH-509,82.99
MEDG-549,85.58
MEDG-548,92.69
MGMT-200,74.11
PHRM-100,81.66
MEDG-545,88.49
MECH-500,86.28
APBI-260,82.02
MECH-502,80.44
MECH-501,79.6
MEDG-550,86.68
PHTH-301,74.36
ANTH-470,84.88
ANTH-472,84.3
ANTH-471,73.89
DSCI-430,87.7
WOOD-373,76.84
ANTH-478,87.05
ECON-210,73.27
ECON-211,72.46
APSC-440,79.05
EPSE-399,86.36
WOOD-365,83.07
MUSC-593,91.5
PHRM-111,80.57
MUSC-591,90.11
ANTH-462,79.41
MEDG-560,-1.0
COEC-394,76.74
ANTH-461,84.37
ANTH-460,82.44
MECH-526,79.54
APSC-456,77.9
MECH-525,78.2
MECH-528,89.58
APBI-244,72.09
MECH-527,85.8
APSC-452,77.39
MECH-529,88.33
APSC-450,81.68
MEDG-525,87.09
MECH-520,85.8
APSC-459,80.78
MECH-522,83.84
MECH-521,89.15
MEDG-521,87.53
MECH-524,82.13
MEDG-520,87.99
MECH-523,88.18
ARST-591,84.85
ANTH-495,85.5
COEC-387,76.96
ENGL-232,81.92
ENGL-231,77.23
ARST-590,84.02
ENGL-230,80.55
LARC-405,77.2
ARST-595,83.19
ARST-596,80.0
ARST-593,79.22
ARST-594,85.63
ARST-599,81.29
ARST-598,82.93
MECH-515,74.0
MECH-514,80.75
ECON-234,75.74
MECH-516,85.52
APSC-462,83.4
WOOD-386,77.5
APSC-461,80.76
MEDG-535,86.65
MECH-511,87.4
MECH-510,83.62
COEC-377,79.11
MECH-512,83.93
MEDG-530,87.59
ENGL-244,75.54
LARC-415,81.27
MEDG-540,87.8
ENGL-243,76.09
ENGL-242,74.36
ENGL-241,76.01
COGS-200,71.03
COEC-371,76.35
ENGL-248,76.4
ANTH-480,83.98
ENGL-247,78.01
ENGL-246,74.46
COEC-370,74.98
ENGL-245,74.2
WOOD-384,78.19
APBI-222,72.69
MECH-549,-1.0
UFOR-201,79.09
UFOR-200,79.08
MEDG-505,89.55
MECH-540,87.0
PHAR-570,-1.0
LARC-420,69.42
MECH-542,86.16
PHRM-141,96.7
MECH-541,85.56
LARC-422,81.15
MECH-544,91.19
LARC-421,81.98
MECH-543,79.75
MECH-545,81.45
ANTH-430,89.74
MUSC-535,92.61
ANTH-432,78.56
ANTH-431,79.93
MUSC-533,93.42
MUSC-539,88.18
MUSC-538,86.41
MUSC-537,89.36
ANTH-437,82.5
ANTH-433,88.17
ARTH-649,-1.0
ANTH-435,76.46
MECH-536,83.67
ECON-255,74.89
THTR-391,84.9
APBI-235,74.26
MEDG-515,85.52
MUSC-550,93.14
LARC-431,79.75
LARC-430,78.75
THTR-399,91.4
MECH-533,86.21
MEDG-510,85.97
MUSC-553,95.39
MECH-535,79.77
ANTH-421,82.39
ANTH-420,76.87
MUSC-544,91.0
MUSC-549,89.35
ANTH-427,78.35
ANTH-429,77.85
ANTH-428,77.4
ANTH-422,76.55
ANTH-425,79.42
ANTH-424,75.32
APSC-411,-1.0
APSC-412,-1.0
APBI-200,69.21
APSC-410,-1.0
LARC-440,79.63
MECH-562,90.0
MUSC-561,90.97
PHAR-592,84.94
UFOR-220,77.13
MECH-561,84.6
MUSC-560,91.67
PHAR-590,84.22
MECH-563,82.97
PHAR-591,91.45
LARC-444,84.51
MUSC-565,94.25
MECH-565,81.0
MUSC-564,92.67
MECH-568,82.69
MUSC-563,89.3
MUSC-562,89.61
ANTH-452,78.42
ANTH-451,80.12
MUSC-557,89.25
MUSC-556,97.94
MECH-570,88.13
MUSC-559,91.07
MECH-559,81.82
MECH-558,81.94
APBI-210,69.09
INLB-310,80.33
APBI-214,92.35
LARC-451,77.25
MECH-551,87.78
MUSC-572,90.0
MECH-550,84.61
MUSC-571,92.5
MECH-552,88.45
PHAR-580,79.0
PHRM-131,87.21
MECH-555,85.78
LARC-454,80.47
MECH-557,84.5
MECH-556,88.07
MUSC-569,94.06
MUSC-566,85.68
MECH-560,81.85
ANTH-449,88.01
INLB-320,-1.0
MATH-217,73.87
MATH-215,68.8
COMM-349,77.49
EPSE-320,94.53
MES-450,91.8
MATH-210,71.72
EPSE-315,86.06
MATH-227,81.5
EPSE-314,90.07
EPSE-313,85.11
EPSE-312,89.0
MATH-226,78.32
COMM-337,78.93
EPSE-311,-1.0
EPSE-310,-1.0
COMM-335,79.34
COMM-336,77.69
EPSE-317,86.76
EPSE-316,88.59
MATH-220,64.57
MATH-223,75.71
MATH-221,70.1
EPSE-348,83.97
WOOD-312,-1.0
COMM-365,74.23
EPSE-344,90.91
EPSE-343,83.59
EPSE-342,89.96
WOOD-310,-1.0
WOOD-311,-1.0
PHIL-260,75.35
ANTH-410,83.25
ANTH-416,76.63
MATH-230,77.09
ANTH-415,74.45
ANTH-418,77.71
ANTH-417,74.32
ANTH-412,79.45
COMM-362,76.88
ANTH-411,78.2
COMM-363,76.15
ANTH-414,77.13
ANTH-413,80.89
COMM-355,73.48
COMM-353,74.58
COMM-354,73.46
ANTH-409,83.0
ANTH-408,79.09
COMM-357,74.55
WOOD-300,-1.0
WOOD-305,-1.0
INFO-100,75.23
PHIL-250,76.16
ANTH-405,80.36
ANTH-404,77.17
ANTH-407,77.89
ANTH-406,75.45
ANTH-401,71.68
ANTH-400,76.02
ANTH-403,74.98
ANTH-402,72.42
COMM-300,-1.0
COMM-301,-1.0
WOOD-335,76.08
WOOD-330,78.09
COMM-302,-1.0
COMM-303,-1.0
PHIL-240,73.35
COMM-309,72.69
COMM-306,77.13
COMM-307,76.4
MEDG-585,89.72
ENGL-211,83.43
MEDG-595,89.86
ENGL-210,84.05
MEDG-590,86.97
PHIL-235,72.78
CCFI-572,88.29
CELL-649,-1.0
PHIL-230,72.17
ENGL-222,73.75
ENGL-221,74.02
ENGL-220,74.37
ENGL-226,72.36
PHIL-222,70.6
ENGL-225,74.81
ENGL-224,75.56
CCFI-565,91.64
ENGL-223,73.56
ENGL-229,78.64
ENGL-228,76.17
CCFI-561,94.11
ENGL-227,73.62
WOOD-356,78.63
COMM-323,75.8
COMM-320,75.84
ECON-201,68.2
COMM-321,80.8
COMM-327,76.25
ECON-202,69.58
WOOD-353,81.98
COMM-324,76.5
ECON-207,79.7
ECON-206,76.93
COMM-328,75.24
PHIL-220,79.25
COMM-329,74.44
MEDG-565,-1.0
RUSS-102,82.81
MEDG-570,84.97
RUSS-101,84.18
PHIL-211,76.19
PHIL-212,76.13
CCFI-599,92.0
CCFI-598,87.27
RUSS-100,76.91
EPSE-390,79.8
CCFI-590,-1.0
COMM-311,82.93
COMM-312,78.91
COMM-310,79.12
WOOD-341,71.84
COMM-314,79.61
APBI-290,85.16
MEDG-575,86.17
ENGL-200,76.87
ENGL-204,71.0
MEDG-580,90.93
ENGL-203,74.14
ENGL-202,72.15
ENGL-201,72.59
ENGL-208,72.37
ENGL-207,71.7
ENGL-206,73.12
ENGL-205,72.01
EPSE-380,86.11
CCFI-580,91.0
MATH-200,67.91
JRNL-548,-1.0
JRNL-549,83.72
INDS-501,-1.0
INDS-502,88.51
HIST-260,74.87
ASTR-101,74.54
ASTR-102,74.31
DES-220,83.62
JRNL-540,86.33
JRNL-539,87.68
COMM-298,74.21
COMM-299,81.04
JRNL-535,79.64
LAW-611,84.75
FNIS-400,78.24
LAW-610,80.46
FNIS-401,80.78
HIST-280,75.05
HIST-273,74.98
HIST-270,75.5
HIST-271,76.07
COMM-292,73.62
DES-230,81.9
COMM-293,73.03
DES-231,86.82
COMM-290,71.98
DES-232,82.98
JRNL-533,82.32
COMM-291,73.08
HIST-279,78.19
JRNL-534,83.21
COMM-296,76.52
COMM-297,71.8
COMM-294,73.35
COMM-295,74.53
JRNL-530,84.88
HIST-240,78.55
LAW-649,-1.0
HIST-241,76.24
HIST-250,74.55
INDS-530,89.0
HIST-252,72.19
HIST-259,73.74
HIST-256,73.47
JRNL-555,85.89
JRNL-550,83.51
EPSE-403,89.83
EPSE-401,87.68
MATH-258,75.77
EPSE-408,91.7
EPSE-406,90.21
ARST-610,94.5
MATH-253,70.92
MATH-256,69.35
MATH-257,67.77
MATH-254,72.66
MATH-255,68.88
INDS-549,91.33
ARST-621,90.33
MATH-263,64.68
MATH-264,66.19
ARST-620,93.0
MATH-267,63.91
MATH-265,66.69
MATH-266,68.73
EPSE-423,86.56
EPSE-421,89.35
EPSE-420,86.22
EPSE-429,89.06
EPSE-426,90.15
DES-201,82.51
DES-202,81.69
ADHE-327,81.76
COMM-280,75.06
DES-200,80.64
MATH-278,68.13
COMM-286,79.1
ADHE-328,82.86
ADHE-329,83.46
EPSE-411,90.47
EPSE-410,90.13
CAPS-498,-1.0
RGST-200,80.5
EPSE-418,85.33
CCFI-508,84.17
EPSE-415,88.7
CCFI-502,88.54
ADHE-330,86.14
CCFI-501,90.51
DES-212,85.49
ARST-600,85.75
COMM-271,79.17
DES-211,83.68
CAPS-426,85.86
CAPS-424,85.8
CAPS-422,85.76
CAPS-423,87.2
THTR-340,78.51
MECH-463,77.04
CAPS-421,85.86
MECH-462,75.35
MECH-465,70.92
THTR-345,85.78
MECH-464,78.69
MECH-467,81.96
MECH-466,75.87
MECH-469,83.91
MECH-468,78.68
DHYG-404,84.71
PHAR-534,89.46
PHAR-535,-1.0
DHYG-406,90.63
DHYG-405,78.53
PHAR-533,88.33
DHYG-400,88.15
MECH-470,80.26
DHYG-402,82.15
DHYG-401,78.58
MECH-471,79.07
PERS-300,89.94
THTR-350,84.62
MECH-459,85.05
APBI-311,78.18
THTR-354,80.77
APBI-312,82.28
THTR-353,82.2
APBI-313,94.4
THTR-352,84.48
APBI-314,83.8
CLST-429,78.71
THTR-351,77.31
CAPS-431,93.66
